"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2016-09-24,"SSC Shadow Elite Krum G03",2,"Moscow United G02",2,"IPL U14/U15 East U15","home","away","Unk"
2016-09-24,"North Idaho Inferno Blue G02",8,"SSC Shadow Elite Dimmler G03",0,"IPL U14/U15 East U15","home","away","Unk"
2016-09-24,"Valley Thunder SC G02",0,"CB United G02",1,"PSPL-Inland Copa 1 U15","home","away","Unk"
2016-09-24,"Breakers Black Andersson G02",0,"WA East G02",1,"PSPL Super League 1 East U15","home","away","Unk"
2016-09-24,"Dragons FC G02",2,"NC Alliance FC G02",1,"PSPL Super League 2 U15","home","away","Unk"
2016-09-24,"Emerald City FC Green G02",3,"Cascade FC G02",0,"PSPL Copa U15","home","away","Unk"
2016-09-24,"NPSA Titans Navy G02",3,"MVP Marauders White G02",1,"PSPL Copa U15","home","away","Unk"
2016-09-24,"TC United Navy G02",1,"ISC Gunners B G02",0,"PSPL Classic West U15","home","away","Unk"
2016-09-24,"HSC GPS Oregon G02",3,"Eastside Timbers Red G02",5,"PTT G02 Premier","home","away","Unk"
2016-09-24,"Westside Timbers Copa TS G02",4,"CSC Storm G02",0,"PTT G02 Premier","home","away","Unk"
2016-09-24,"Bend FC Timbers Red G02",4,"Thelo Thunder G02",0,"PTT G02 Division 1","home","away","Unk"
2016-09-24,"FC Portland Navy G02",4,"NWSC Impact G02",0,"PTT G02 Division 1","home","away","Unk"
2016-09-24,"THUSC Rapids G02",3,"WAFC Cobras G02",2,"PTT G02 Division 1","home","away","Unk"
2016-09-24,"Washington Timbers Green 2 G02",1,"THUSC Lithium G02",1,"PTT G02 Division 1","home","away","Unk"
2016-09-24,"Pelada FA Willamette G02",4,"LASC IFC Coras G02",1,"PTT G02 Division 2","home","away","Unk"
2016-09-24,"CYSA Timber Barons Green G02",1,"Westside Timbers Samba TS G02",0,"PTT G02 Division 2","home","away","Unk"
2016-09-24,"FC Portland White G02",4,"Oregon Trails FC Fusion G02",2,"PTT G02 Division 2","home","away","Unk"
2016-09-24,"Pacific FC United G02",2,"PCU Red G02",0,"PTT G02 Division 2","home","away","Unk"
