name,alt.name,venue
FSC Roses White G03,FSC Roses 03G,Chinook Cup Silver 14
FSC Roses White G03,FSC 03G Roses White,PTT G03 Division 2 White
Fuerza FC Academy A G03,Fuerza FC Academy G03/04,PSPL Classic 1 U14
Fuerza FC Academy A G03,FUERZA FC ACADEMY G2003/04 (WA),Bigfoot Silver U14
Fuerza FC Academy A G03,FUERZA FCFUERZA FC ACADEMY GU12,Snohomish United Invit Silver
Fuerza FC Academy B G03,FUERZA ACADEMY 03/04 RESERVE (WA),Bigfoot Silver U14
Fuerza FC Academy B G03,Fuerza FC Academy G03/04 Reserve,PSPL Copa U14
FWFC Blue G03,FWFC G03 Blue,Mt Hood Challenge U14 Premier
FWFC Blue G03,FWFC G03 Blue (A),RCL G03 Div 2
FWFC Blue G03,FWFC G03 BLUE (WA),Bigfoot Gold U14
FWFC Blue G03,FWFC G03 BLUE (WA),Nike Crossfire Challenge Silver Group U14
FWFC Select G03,FWFC G03 Gold,Xtreme Cup GU14
FWFC Select G03,FWFC G03 Select,Blast Off G2003 C
FWFC Select G03,FWFC G03 Select,KITG GU14 Red
FWFC Select G03,FWFC G03 Select,NPSL Division 3 (03) U14
FWFC White G04,FWFC G04 White,RVS Classic GU13-14 Silver
Green Machines G03,TSC Green Machines,KITG GU14 Red
GS Surf A G03,GREATER SEATTLE SURF PREMIER SC G'03 A (WA),Nike Crossfire Challenge Super Group U14
GS Surf A G03,GREATER SEATTLE SURF PREMIERGREATER SEATTLE SURF G'03 A,Snohomish United Invit Gold
GS Surf A G03,GS Surf G03 A,RCL G03 Div 1
GS Surf A G03,GS Surf G03 A,FWRL G03
GS Surf B G03,Greater Seattle Surf FC G03 B,RVS Classic GU14 Gold
GS Surf B G03,GREATER SEATTLE SURF G03 B (WA),Nike Crossfire Challenge Gold Group U14
GS Surf B G03,GREATER SEATTLE SURF G03 B (WA),WA Rush Cup G03 Gold U14
GS Surf B G03,Greater Seattle Surf G03B,Labor Day Cup GU14 Gold
GS Surf B G03,GS Surf G03 B,RCL G03 Div 2
GS Surf C G03,GREATER SEATTLE SURF GIRLS 2003 C (WA),Bigfoot Silver U14
GS Surf C G03,GREATER SEATTLE SURF GIRLS 2003 C TEAM (WA),WA Rush Cup G03 Silver U14
GS Surf C G03,GREATER SEATTLE SURFGIRLS 2003 C TEAM,Snohomish United Invit Silver
GS Surf C G03,GS Surf G03 C,RCL G03 Div 3
GS Surf D G03,Greater Seattle Surf G03 D,Sounders FC Cup GU14 Silver
GS Surf D G03,GREATER SEATTLE SURF G03 D (WA),REDAPT Cup Silver U14
GS Surf D G03,GS Surf G03 D,RCL G03 Div 5
Harbor Premier Green G03,HARBOR G03 GREEN (WA),Bend Premier Cup Lindsey Horan (Gold) Division U14
Harbor Premier Green G03,Harbor Premier G03 Green,Rainier Challenge Samba U14
Harbor Premier Green G03,Harbor Premier G03 Green,Tyee Cup G03 Gold
Harbor Premier Green G03,HARBOR PREMIER G03 GREEN (WA),Nike Crossfire Challenge Gold Group U14
Harbor Premier Green G03,Harbor Premier G03 Green A,RCL G03 Div 2
Harbor Premier Green G04,Harbor Premier FC G04 Green,RVS Classic GU13-14 Silver
Harbor Premier White G03,Harbor FC G2003 White,Sounders FC Cup GU14 Silver
Harbor Premier White G03,Harbor Premier G03 White,Tyee Cup G03 Gold
Harbor Premier White G03,Harbor Premier G03 White B,RCL G03 Div 5
Harbor Premier White G03,HARBOR PREMIERHARBOR 2003 WHITE,Snohomish United Invit Silver
Highline Premier Blue G03,Highline Premier Eagles G03,Starfire Spring Classic GU14
Highline Premier Blue G03,Highline Premier FC Eagles 03,PSPL WSPL 2 U14
Highline Premier Blue G03,HIGHLINE PREMIER FCEAGLES 03,Central WA Super Cup Girls U14 Gold
Highline Premier Blue G03,HPFC EAGLESG03 (WA),Nike Crossfire Challenge Silver Group U14
Hockinson Jr Hawks G03,Hockinson Jr Hawks,KITG GU14 Red
HSC GPS Oregon G03,HSC GPS,NWCL Girls 03
HSC GPS Oregon G03,HSC GPS OREGON GU03 (OR),Nike Crossfire Challenge Super Group U14
HSC GPS Oregon G03,HSC 03G GPS Oregon Elite,FWRL G03
HSC GPS Oregon G03,HSC 03G GPS Oregon Elite,PTT G03 Premier Red
HSC Newberg G03,HSC 03G Newberg GPSO,PTT G03 Division 2 White
HSC Revolution G03,HSC 03G Revolution,PTT G03 Division 2 White
HSC Revolution G03,HSC G03 Revolution,Mt Hood Challenge U14 Bronze
HSC Revolution G03,HSC Revolution,Beaverton Cup GU14 Silver
HSC Thunder G03,HILLSBORO HSC THUNDER (OR),Bend Premier Cup Mana Shim (Silver) Division U14
HSC Thunder G03,HSC 03G Thunder,PTT G03 Division 2 Red
HSC Thunder G03,HSC Thunder,Beaverton Cup GU14 Silver
Idaho Rush Nero G03,IDAHO RUSH NERO (2003),Idaho D3 U14 Girls Division 2 U14
Idaho Rush Premier G03,IDAHO RUSH PREMIER (2003),Idaho D3 U14G Division 1 U14
Idaho Rush Premier G03,IDAHO RUSHIDAHO RUSH PREMIER (2003),NWCL Girls 03
Idaho Rush Premier G04,IDAHO RUSH PREMIER (2004),Idaho D3 U14G Division 1 U14
IFC Select Red G03,70 IFC Girls 03 Red,Pacific Coast Challenge U14
IFC Select Red G03,IFC G03 Red/Finegood,NPSL Division 3 (03) U14
Indie Chicas Cyan G03,2003 INDIE CHICAS CYAN,Idaho D3 U14G Division 1 U14
Indie Chicas Cyan G04,2004 INDIE CHICAS CYAN,Idaho D3 U14G Division 1 U14
Indie Chicas Lime G03,2003 INDIE CHICAS LIME,Idaho D3 U14G Division 1 U14
Indie Chicas Lime G03,INDIE CHICAS LIME,NWCL Girls 03
Irish FC Bandits G03,Irish FC Bandits G03,KCC GU14 B
Irish FC Bandits G03,Irish FC Bandits G03,KCC GU14
Irish FC Bandits G03,Irish Bandits,Sky River GU14
ISC Gunners A G03,ISC GUNNERS FC ISC GUNNERS G03 A (WA),Nike Crossfire Challenge Silver Group U14
ISC Gunners A G03,ISC GUNNERS FC ISC GUNNERS G03 A (WA),WA Rush Cup G03 Gold U14
ISC Gunners A G03,ISC Gunners G03A,Labor Day Cup GU14 Gold
ISC Gunners A G03,ISC Gunners G03A,PSPL Classic 2 Red U14
ISC Gunners B G03,ISC GUNNERS FC ISC GUNNERS G03 B (WA),WA Rush Cup G03 Silver U14
ISC Gunners B G03,ISC GUNNERS FCISC GUNNERS G03 B,Gunners Invitational Girls 2003 Gold
ISC Gunners B G03,ISC Gunners G03B,Labor Day Cup GU14 Silver
ISC Gunners B G03,ISC Gunners G03B,PSPL Classic 2 Blue U14
ISC Gunners B G03,ISC Gunners G03B,Sounders FC Cup GU14 Silver
